(['西藏', '文化'], 207)
(['普查', '可移动'], 3)
(['文物', '普查', '可移动'], 3)
(['西藏', '研究', '项目'], 3)
(['艺术', '项目'], 3)
(['就业', '项目'], 3)
(['高校', '项目'], 3)
(['专业', '技艺'], 3)
(['唐卡', '艺术', '技艺'], 3)
(['技艺', '传承人'], 3)
(['唐卡', '文化', '西藏', '传承人'], 3)
(['保护', '传承人'], 3)
(['工作', '传承人'], 3)
(['文化', '唐卡', '传承人'], 3)
(['传承', '传承人'], 3)
(['格萨尔', '传承人'], 3)
(['传统', '村民'], 3)
(['知识', '村民'], 3)
(['学生', '村民'], 3)
(['村民', '糌粑'], 3)
(['建筑', '白色'], 3)
(['西藏', '白色'], 3)
(['大学', '西藏', '民族', '专业'], 3)
(['就业', '专业'], 3)
(['西藏', '高校', '专业'], 3)
(['学校', '专业'], 3)
(['中国', '专业'], 3)
(['艺术', '专业'], 3)
(['教育', '专业'], 3)
(['教师', '专业'], 3)
(['专业', '康雄乡'], 3)
(['技艺', '专业', '康雄乡'], 3)
(['合作社', '专业', '康雄乡'], 3)
(['技艺', '合作社', '专业', '康雄乡'], 3)
(['康雄乡', '布料'], 3)
(['合作社', '布料'], 3)
(['康雄乡', '合作社', '布料'], 3)
(['技艺', '布料'], 3)
(['合作社', '技艺', '布料'], 3)
(['康雄乡', '技艺', '布料'], 3)
(['合作社', '康雄乡', '技艺', '布料'], 3)
(['专业', '布料'], 3)
(['技艺', '专业', '布料'], 3)
(['合作社', '专业', '布料'], 3)
(['技艺', '合作社', '专业', '布料'], 3)
(['康雄乡', '专业', '布料'], 3)
(['技艺', '康雄乡', '专业', '布料'], 3)
(['合作社', '康雄乡', '专业', '布料'], 3)
(['技艺', '合作社', '康雄乡', '专业', '布料'], 3)
(['佛教', '班禅', '大师'], 3)
(['活佛', '大师'], 3)
(['项目', '申报'], 3)
(['保护', '申报'], 3)
(['西藏', '申报'], 3)
(['职位', '申报'], 3)
(['西藏', '工艺美术'], 3)
(['唐卡', '文化', '艺术', '传统'], 3)
(['文化', '活动', '传统'], 3)
(['西藏', '唐卡', '传统'], 3)
(['文化', '唐卡', '传统'], 3)
(['作品', '传统'], 3)
(['唐卡', '作品', '传统'], 3)
(['研究', '传统'], 3)
(['传统', '培训'], 3)
(['拉萨市', '创业', '培训'], 3)
(['就业', '拉萨市', '培训'], 3)
(['创业', '高校', '培训'], 3)
(['毕业生', '培训'], 3)
(['传承人', '工艺'], 3)
(['唐卡', '工艺'], 3)
(['地区', '工艺'], 3)
(['技艺', '地区', '工艺'], 3)
(['民族', '工艺'], 3)
(['中国', '工艺'], 3)
(['造像', '工艺'], 3)
(['艺术', '工艺'], 3)
(['民族', '藏族', '艺术'], 3)
(['教育', '艺术'], 3)
(['学生', '艺术'], 3)
(['西藏', '专业', '人才'], 3)
(['民族', '人才'], 3)
(['西藏', '民族', '人才'], 3)
(['西藏班', '人才'], 3)
(['教育', '工作', '人才'], 3)
(['自治区', '人才'], 3)
(['学校', '人才'], 3)
(['创业', '人才'], 3)
(['学生', '人才'], 3)
(['工作', '藏族'], 3)
(['酥油', '糌粑', '酥油茶'], 3)
(['藏族', '西藏', '酥油茶'], 3)
(['旅游', '西藏', '桃花'], 3)
(['林芝', '西藏', '桃花'], 3)
(['旅游', '林芝', '西藏', '桃花'], 3)
(['西藏', '高山'], 3)
(['文化', '民族', '群众'], 3)
(['建设', '群众'], 3)
(['儿童', '帮扶'], 3)
(['群众', '普玛'], 3)
(['群众', '江塘'], 3)
(['普玛', '群众', '江塘'], 3)
(['自治区', '观众'], 3)
(['演出', '自治区', '观众'], 3)
(['拉萨', '作品', '记者'], 3)
(['学生', '拉萨', '作品', '记者'], 3)
(['唐卡', '记者'], 3)
(['民族', '记者'], 3)
(['考生', '考试', '记者'], 3)
(['大学', '记者'], 3)
(['毕业生', '记者'], 3)
(['教育', '记者'], 3)
(['记者', '藏历'], 3)
(['西藏', '藏族', '藏历'], 3)
(['地区', '藏历'], 3)
(['人们', '藏历'], 3)
(['记者', '市场'], 3)
(['中国', '市场'], 3)
(['单位', '市场'], 3)
(['人力', '市场'], 3)
(['资源', '人力', '市场'], 3)
(['招聘会', '市场'], 3)
(['唐卡', '研究'], 3)
(['中国', '唐卡', '研究'], 3)
(['文化', '民族', '研究'], 3)
(['西藏', '发展', '研究'], 3)
(['大学', '技术'], 3)
(['西藏', '大学', '技术'], 3)
(['人员', '技术'], 3)
(['考试', '技术'], 3)
(['人才', '技术'], 3)
(['技术', '科技'], 3)
(['发展', '科技'], 3)
(['文化', '科技'], 3)
(['拉萨市', '科技'], 3)
(['产品', '特色'], 3)
(['文化', '特色'], 3)
(['藏医药', '医院', '藏药'], 3)
(['藏医药', '西藏', '藏药'], 3)
(['国家', '藏药'], 3)
(['群众', '藏药'], 3)
(['传统', '藏药'], 3)
(['青少年', '实践'], 3)
(['拉萨市', '实践'], 3)
(['大学', '实践'], 3)
(['藏医药', '医学'], 3)
(['西藏', '医学'], 3)
(['藏医', '医学'], 3)
(['资源', '植物'], 3)
(['医学', '藏医学'], 3)
(['西藏', '藏医学'], 3)
(['传承人', '代表性'], 3)
(['保护', '代表性'], 3)
(['文化', '代表性'], 3)
(['项目', '代表性'], 3)
(['艺术', '老师'], 3)
(['西藏', '艺术', '老师'], 3)
(['学生', '孩子', '学校', '老师'], 3)
(['记者', '老师'], 3)
(['学生', '教育', '老师'], 3)
(['西藏', '大学', '老师'], 3)
(['学生', '大学', '老师'], 3)
(['学生', '活动', '老师'], 3)
(['唐卡', '老师'], 3)
(['老师', '壁画'], 3)
(['艺术', '老师', '壁画'], 3)
(['西藏', '老师', '壁画'], 3)
(['艺术', '西藏', '老师', '壁画'], 3)
(['西藏', '唐卡', '壁画'], 3)
(['工作', '壁画'], 3)
(['阿里', '壁画'], 3)
(['寺院', '壁画'], 3)
(['历史', '壁画'], 3)
(['藏族', '壁画'], 3)
(['保护', '大殿'], 3)
(['工作', '唐卡'], 3)
(['文化', '拉萨', '唐卡'], 3)
(['西藏', '文化', '拉萨', '唐卡'], 3)
(['拉萨', '活动', '唐卡'], 3)
(['西藏', '活动', '唐卡'], 3)
(['文化', '活动', '唐卡'], 3)
(['西藏', '文化', '活动', '唐卡'], 3)
(['文化', '藏族', '唐卡'], 3)
(['唐卡', '文化', '绘画'], 3)
(['艺术', '文化', '绘画'], 3)
(['唐卡', '作品', '绘画'], 3)
(['艺术', '作品', '绘画'], 3)
(['藏族', '绘画'], 3)
(['佛教', '绘画'], 3)
(['艺术', '佛教', '绘画'], 3)
(['学生', '绘画'], 3)
(['历史', '绘画'], 3)
(['艺术', '历史', '绘画'], 3)
(['绘画', '大赛'], 3)
(['唐卡', '绘画', '大赛'], 3)
(['拉萨', '大赛'], 3)
(['创业', '拉萨', '大赛'], 3)
(['校园', '大赛'], 3)
(['大学', '大赛'], 3)
(['西藏', '大学', '大赛'], 3)
(['西藏', '绘画', '画师'], 3)
(['唐卡', '西藏', '绘画', '画师'], 3)
(['艺术', '西藏', '绘画', '画师'], 3)
(['唐卡', '艺术', '西藏', '绘画', '画师'], 3)
(['大赛', '画师'], 3)
(['绘画', '大赛', '画师'], 3)
(['唐卡', '大赛', '画师'], 3)
(['绘画', '唐卡', '大赛', '画师'], 3)
(['文化', '画师'], 3)
(['藏族', '青海省'], 3)
(['国家', '舞蹈'], 3)
(['民族', '舞蹈'], 3)
(['体育', '训练'], 3)
(['拉萨市', '训练'], 3)
(['活动', '训练'], 3)
(['舞蹈', '歌舞团'], 3)
(['创作', '歌舞团'], 3)
(['卓嘎', '杰德'], 3)
(['西藏', '杰德'], 3)
(['西藏', '拉萨', '民族'], 3)
(['教育', '工作', '民族'], 3)
(['西藏', '传统', '建筑'], 3)
(['西藏', '佛教', '建筑'], 3)
(['艺术', '建筑'], 3)
(['唐卡', '公司'], 3)
(['企业', '公司'], 3)
(['学生', '公司'], 3)
(['西藏', '艺术', '美术'], 3)
(['公司', '颜料'], 3)
(['唐卡', '公司', '颜料'], 3)
(['颜色', '颜料'], 3)
(['壁画', '颜料'], 3)
(['保护', '藏戏', '遗产'], 3)
(['文化', '保护', '藏戏', '遗产'], 3)
(['传统', '遗产'], 3)
(['文化', '传统', '遗产'], 3)
(['项目', '非物质'], 3)
(['遗产', '项目', '非物质'], 3)
(['文化', '项目', '非物质'], 3)
(['遗产', '文化', '项目', '非物质'], 3)
(['史诗', '非物质'], 3)
(['文化', '史诗', '非物质'], 3)
(['格萨尔', '非物质'], 3)
(['文化', '格萨尔', '非物质'], 3)
(['文化', '作品', '藏文'], 3)
(['西藏', '大学', '藏文'], 3)
(['传统', '藏文'], 3)
(['佛教', '研究', '藏文'], 3)
(['文化', '佛教', '藏文'], 3)
(['作品', '拉萨市', '书法'], 3)
(['作品', '藏文', '文化', '书法'], 3)
(['学生', '比赛', '书法'], 3)
(['中学', '书法'], 3)
(['拉萨', '书法'], 3)
(['自治区', '基地'], 3)
(['文化', '自治区', '基地'], 3)
(['西藏', '创业', '基地'], 3)
(['高校', '基地'], 3)
(['学生', '基地'], 3)
(['青少年', '基地'], 3)
(['社会', '基地'], 3)
(['佛教', '佛学院', '藏语系'], 3)
(['中国', '佛教', '佛学院', '藏语系'], 3)
(['班禅', '西藏', '十世'], 3)
(['唐卡', '世界'], 3)
(['拉萨', '世界'], 3)
(['藏族', '世界'], 3)
(['西藏', '文化', '世界'], 3)
(['格萨尔', '世界'], 3)
(['高原', '世界'], 3)
(['西藏', '文化', '高原'], 3)
(['西藏', '藏族', '高原'], 3)
(['拉萨', '高原'], 3)
(['藏族', '生活', '高原'], 3)
(['工作', '高原'], 3)
(['活动', '高原'], 3)
(['发展', '高原'], 3)
(['佛教', '高原'], 3)
(['高原', '文化', '牦牛'], 3)
(['高原', '人民', '牦牛'], 3)
(['藏族', '高原', '人民', '牦牛'], 3)
(['草原', '牦牛'], 3)
(['藏族', '生活', '牦牛'], 3)
(['高原', '生活', '牦牛'], 3)
(['藏族', '高原', '生活', '牦牛'], 3)
(['绘画', '牦牛'], 3)
(['西藏', '绘画', '牦牛'], 3)
(['进行', '牦牛'], 3)
(['文化', '藏族', '博物馆'], 3)
(['牦牛', '文化', '藏族', '博物馆'], 3)
(['西藏', '文物', '博物馆'], 3)
(['牦牛', '西藏牦牛博物馆'], 3)
(['唐卡', '图案'], 3)
(['人们', '酥油'], 3)
(['高原', '酥油'], 3)
(['藏族', '高原', '酥油'], 3)
(['大师', '酥油'], 3)
(['酥油', '塔尔寺', '酥油花'], 3)
(['佛教', '酥油花'], 3)
(['酥油', '佛教', '酥油花'], 3)
(['西藏', '旅游', '游客'], 3)
(['活动', '游客'], 3)
(['林芝', '游客'], 3)
(['文化', '藏香'], 3)
(['西藏', '藏香'], 3)
(['价值', '擦擦'], 3)
(['佛教', '擦擦'], 3)
(['工作', '治疗'], 3)
(['佛教', '达赖'], 3)
(['西藏', '佛教', '达赖'], 3)
(['寺院', '达赖'], 3)
(['活动', '祖国'], 3)
(['班禅', '五世'], 3)
(['格鲁派', '五世'], 3)
(['达赖', '格鲁派', '五世'], 3)
(['寺院', '五世'], 3)
(['格鲁派', '寺院', '五世'], 3)
(['达赖', '寺院', '五世'], 3)
(['格鲁派', '达赖', '寺院', '五世'], 3)
(['民族', '格萨尔'], 3)
(['研究', '格萨尔'], 3)
(['寺院', '格萨尔'], 3)
(['艺术', '音乐'], 3)
(['文化', '民族', '音乐'], 3)
(['藏族', '创作', '音乐'], 3)
(['寺院', '音乐'], 3)
(['佛教', '寺院', '音乐'], 3)
(['拉萨', '音乐'], 3)
(['佛教', '工作', '宗教'], 3)
(['工作', '中国', '宗教'], 3)
(['西藏', '中国', '宗教'], 3)
(['西藏', '艺术', '宗教'], 3)
(['西藏', '发展', '宗教'], 3)
(['佛教', '西藏', '发展', '宗教'], 3)
(['工作', '民族', '宗教'], 3)
(['传统', '宗教'], 3)
(['国家', '宗教'], 3)
(['历史', '宗教'], 3)
(['群众', '宗教'], 3)
(['游客', '大昭寺'], 3)
(['大昭寺', '转经'], 3)
(['宗教', '转经'], 3)
(['藏历', '转经'], 3)
(['项目', '阿里'], 3)
(['舞蹈', '阿里'], 3)
(['地区', '舞蹈', '阿里'], 3)
(['援藏', '阿里'], 3)
(['历史', '阿里'], 3)
(['西藏', '作品', '摄影'], 3)
(['艺术', '摄影'], 3)
(['文化', '摄影'], 3)
(['佛教', '摄影'], 3)
(['工作', '摄影'], 3)
(['文化', '艺术', '展览'], 3)
(['书法', '展览'], 3)
(['拉萨市', '展览'], 3)
(['书法', '拉萨市', '展览'], 3)
(['中国', '展览'], 3)
(['创作', '展览'], 3)
(['阿里', '人文'], 3)
(['西藏', '中国', '自治区'], 3)
(['唐卡', '自治区'], 3)
(['西藏', '毕业生', '自治区'], 3)
(['作品', '生态'], 3)
(['西藏', '作品', '生态'], 3)
(['自治区', '生态'], 3)
(['西藏', '自治区', '生态'], 3)
(['西藏', '高原', '生态'], 3)
(['建设', '生态'], 3)
(['保护', '文化', '生态'], 3)
(['草原', '生态'], 3)
(['拉萨', '有限公司'], 3)
(['科技', '有限公司'], 3)
(['文化', '老人'], 3)
(['工作', '老人'], 3)
(['唐卡', '老人'], 3)
(['孩子', '老人'], 3)
(['老人', '村里'], 3)
(['老人', '牛皮'], 3)
(['培训', '妇女'], 3)
(['服饰', '妇女'], 3)
(['藏族', '妇女'], 3)
(['拉萨', '大昭寺', '拉姆'], 3)
(['节日', '拉姆'], 3)
(['西藏', '拉姆'], 3)
(['拉姆', '女神'], 3)
(['文化', '拉萨', '历史'], 3)
(['西藏', '艺术', '历史'], 3)
(['工作', '历史'], 3)
(['藏族', '发展', '历史'], 3)
(['西藏', '发展', '历史'], 3)
(['作品', '历史'], 3)
(['艺术', '唐卡', '历史'], 3)
(['学生', '历史'], 3)
(['历史', '西藏自治区'], 3)
(['西藏', '历史', '西藏自治区'], 3)
(['西藏', '发展', '西藏自治区'], 3)
(['藏文', '西藏自治区'], 3)
(['西藏', '工作', '西藏自治区'], 3)
(['中国', '西藏自治区'], 3)
(['医院', '西藏自治区'], 3)
(['教育', '西藏自治区'], 3)
(['民族', '西藏自治区'], 3)
(['高原', '青海'], 3)
(['艺术', '青海'], 3)
(['佛教', '青海'], 3)
(['西藏', '藏历', '节日'], 3)
(['藏历', '藏族', '节日'], 3)
(['地区', '节日'], 3)
(['拉萨', '节日'], 3)
(['群众', '节日'], 3)
(['藏戏', '图兰朵'], 3)
(['壁画', '罗布'], 3)
(['工作', '罗布'], 3)
(['壁画', '工作', '罗布'], 3)
(['西藏', '罗布'], 3)
(['旅游', '产品'], 3)
(['保护', '产品'], 3)
(['民族', '产品'], 3)
(['保护', '地理'], 3)
(['产品', '保护', '地理'], 3)
(['文化', '地理'], 3)
(['西藏', '文化', '地理'], 3)
(['保护', '标志'], 3)
(['产品', '保护', '标志'], 3)
(['地理', '保护', '标志'], 3)
(['产品', '地理', '保护', '标志'], 3)
(['宗教', '民居'], 3)
(['藏族', '宗教', '民居'], 3)
(['传统', '民居'], 3)
(['文化', '建设', '旅游'], 3)
(['扎西', '设计'], 3)
(['西藏', '设计'], 3)
(['学生', '设计'], 3)
(['中国', '国际'], 3)
(['藏文', '国际'], 3)
(['旅游', '西藏', '鲁朗'], 3)
(['林芝', '鲁朗'], 3)
(['拉萨', '大院'], 3)
(['历史', '拉萨', '大院'], 3)
(['文化', '格萨尔', '藏族', '史诗'], 3)
(['世界', '史诗'], 3)
(['格萨尔', '世界', '史诗'], 3)
(['文化', '泥塑'], 3)
(['群众', '草原'], 3)
(['文化', '果洛'], 3)
(['藏戏', '果洛'], 3)
(['格萨尔', '藏戏', '果洛'], 3)
(['盐田', '澜沧江'], 3)
(['澜沧江', '盐井'], 3)
(['盐田', '澜沧江', '盐井'], 3)
(['西藏', '盐井'], 3)
(['藏族', '高原', '人民'], 3)
(['工作', '人民'], 3)
(['藏族', '文化', '人民'], 3)
(['中国', '人民'], 3)
(['西藏', '建设', '人民'], 3)
(['西藏', '藏戏', '面具'], 3)
(['西藏', '宗教', '面具'], 3)
(['民间', '面具'], 3)
(['藏族', '牛粪'], 3)
(['西藏', '自然'], 3)
(['藏族', '自然'], 3)
(['吐蕃', '古道', '唐蕃'], 3)
(['研究', '变化'], 3)
(['研究', '雪豹'], 3)
(['保护', '雪豹'], 3)
(['研究', '气候'], 3)
(['文化', '布达拉宫'], 3)
(['拉萨', '布达拉宫'], 3)
(['工作', '保护', '贝叶经'], 3)
(['西藏', '保护', '贝叶经'], 3)
(['工作', '西藏', '保护', '贝叶经'], 3)
(['佛教', '贝叶经'], 3)
(['民族', '藏族', '佛教'], 3)
(['西藏', '藏族', '佛教'], 3)
(['拉萨', '佛教'], 3)
(['文化', '中华'], 3)
(['中国', '大藏经'], 3)
(['藏文', '大藏经'], 3)
(['建设', '民间艺术团'], 3)
(['地区', '动物'], 3)
(['活动', '动物'], 3)
(['藏族', '动物'], 3)
(['生活', '动物'], 3)
(['动物', '黑颈鹤'], 3)
(['保护', '黑颈鹤'], 3)
(['西藏', '黑颈鹤'], 3)
(['就业', '工作', '服务'], 3)
(['西藏', '文化', '服务'], 3)
(['医院', '服务'], 3)
(['人员', '服务'], 3)
(['文化', '群众', '服务'], 3)
(['学生', '服务'], 3)
(['活动', '服务'], 3)
(['就业', '毕业生', '服务'], 3)
(['高校', '服务'], 3)
(['毕业生', '高校', '服务'], 3)
(['就业', '高校', '服务'], 3)
(['毕业生', '就业', '高校', '服务'], 3)
(['建设', '平台'], 3)
(['教育', '平台'], 3)
(['民族', '双语'], 3)
(['平台', '电商'], 3)
(['西藏', '电商'], 3)
(['中国', '中心'], 3)
(['研究', '中国', '中心'], 3)
(['自治区', '中心'], 3)
(['医院', '中心'], 3)
(['学生', '学校', '中心'], 3)
(['拉萨', '中心'], 3)
(['考生', '中心'], 3)
(['高原', '雪山'], 3)
(['格萨尔', '故事'], 3)
(['西藏', '历史', '故事'], 3)
(['动物', '故事'], 3)
(['电影', '故事'], 3)
(['故事', '说唱'], 3)
(['格萨尔', '故事', '说唱'], 3)
(['传承人', '说唱'], 3)
(['格萨尔', '文化', '说唱'], 3)
(['老人', '说唱'], 3)
(['西藏', '说唱'], 3)
(['格萨尔', '西藏', '说唱'], 3)
(['故事', '艺人'], 3)
(['说唱', '故事', '艺人'], 3)
(['格萨尔', '故事', '艺人'], 3)
(['说唱', '格萨尔', '故事', '艺人'], 3)
(['中国', '艺人'], 3)
(['格萨尔', '中国', '艺人'], 3)
(['格萨尔', '文化', '艺人'], 3)
(['特色', '小城镇'], 3)
(['昌都', '茶马'], 3)
(['工作', '时间'], 3)
(['记者', '时间'], 3)
(['自治区', '时间'], 3)
(['人员', '时间'], 3)
(['考试', '人员', '时间'], 3)
(['考试', '高考', '时间'], 3)
(['拉萨', '时间'], 3)
(['记者', '比赛'], 3)
(['舞蹈', '比赛'], 3)
(['老师', '比赛'], 3)
(['民族', '比赛'], 3)
(['学校', '比赛'], 3)
(['孩子们', '比赛'], 3)
(['学生', '中学', '比赛'], 3)
(['青少年', '比赛'], 3)
(['教学', '比赛'], 3)
(['高原', '海拔'], 3)
(['草原', '海拔'], 3)
(['西藏', '数字化'], 3)
(['西藏', '格桑罗布'], 3)
(['文化', '雕塑'], 3)
(['学生', '农村'], 3)
(['保护', '农村'], 3)
(['西藏', '期刊'], 3)
(['自治区', '舞台'], 3)
(['舞蹈', '舞台'], 3)
(['艺术', '舞台'], 3)
(['舞台', '话剧'], 3)
(['西藏', '话剧'], 3)
(['西藏', '藏羚羊'], 3)
(['记者', '藏羚羊'], 3)
(['牦牛', '藏羚羊'], 3)
(['动物', '草原', '藏羚羊'], 3)
(['藏羚羊', '种群'], 3)
(['西藏', '文化', '图书'], 3)
(['自治区', '图书'], 3)
(['西藏自治区', '图书'], 3)
(['图书', '出版社'], 3)
(['出版社', '词典'], 3)
(['工作', '词典'], 3)
(['藏文', '工作', '词典'], 3)
(['现代', '词典'], 3)
(['藏语', '现代', '词典'], 3)
(['工作', '昌都'], 3)
(['教育', '昌都'], 3)
(['昌都', '文化', '昌都市'], 3)
(['昌都', '活动', '昌都市'], 3)
(['学生', '昌都市'], 3)
(['青少年', '昌都市'], 3)
(['学生', '艺术节'], 3)
(['作品', '艺术', '创作'], 3)
(['西藏', '作品', '艺术', '创作'], 3)
(['时间', '创作'], 3)
(['生活', '创作'], 3)
(['民族', '创作'], 3)
(['绘画', '创作'], 3)
(['高原', '创作'], 3)
(['拉萨', '四川'], 3)
(['拉萨', '达瓦'], 3)
(['文化', '彩绘'], 3)
(['艺术', '彩绘'], 3)
(['民族', '电影'], 3)
(['万玛', '影片'], 3)
(['文化', '影片'], 3)
(['唐卡', '文化', '画派'], 3)
(['漫画', '动漫'], 3)
(['西藏', '动漫'], 3)
(['漫画', '西藏', '动漫'], 3)
(['教师', '那曲'], 3)
(['草原', '那曲'], 3)
(['生活', '那曲'], 3)
(['中国', '星空'], 3)
(['公园', '暗夜'], 3)
(['阿里', '暗夜'], 3)
(['拉萨', '西藏', '甜茶'], 3)
(['西藏', '藏族', '甜茶'], 3)
(['甜茶', '拉萨', '茶馆'], 3)
(['中国', '革命'], 3)
(['活动', '革命'], 3)
(['西藏', '革命'], 3)
(['唐卡', '产业'], 3)
(['文化', '唐卡', '产业'], 3)
(['自治区', '产业'], 3)
(['文化', '项目', '产业'], 3)
(['西藏', '文化', '项目', '产业'], 3)
(['演出', '白玛'], 3)
(['舞蹈', '白玛'], 3)
(['演出', '舞蹈', '白玛'], 3)
(['国家', '白玛'], 3)
(['舞蹈', '国家', '白玛'], 3)
(['演出', '国家', '白玛'], 3)
(['舞蹈', '演出', '国家', '白玛'], 3)
(['海拔', '铁路'], 3)
(['生态', '环保'], 3)
(['活动', '环保'], 3)
(['群众', '医院'], 3)
(['国家', '医院'], 3)
(['藏族', '西藏', '服饰'], 3)
(['西藏', '面积'], 3)
(['服饰', '普兰'], 3)
(['文化', '园区'], 3)
(['西藏', '发展', '藏医药'], 3)
(['藏医', '发展', '藏医药'], 3)
(['自治区', '藏医药'], 3)
(['西藏', '医院', '藏医药'], 3)
(['藏医', '西藏', '医院', '藏医药'], 3)
(['藏医', '服务', '藏医药'], 3)
(['教育', '发展', '事业'], 3)
(['西藏', '事业'], 3)
(['文艺', '事业'], 3)
(['工作', '事业'], 3)
(['工作', '教育', '拉萨市'], 3)
(['工作', '考生', '拉萨市'], 3)
(['拉萨', '规划'], 3)
(['招聘会', '就业', '单位'], 3)
(['拉萨市', '单位'], 3)
(['工作', '岗位', '单位'], 3)
(['少年', '活动', '评选'], 3)
(['拉萨市', '评选'], 3)
(['活动', '拉萨市', '评选'], 3)
(['少年', '拉萨市', '评选'], 3)
(['活动', '少年', '拉萨市', '评选'], 3)
(['西藏', '知识产权'], 3)
(['知识产权', '专利'], 3)
(['记者', '冬虫夏草'], 3)
(['高原', '冬虫夏草'], 3)
(['佛教', '考试'], 3)
(['大学', '学位'], 3)
(['研究生', '大学', '学位'], 3)
(['专业', '学位'], 3)
(['制度', '学衔'], 3)
(['佛教', '制度', '学衔'], 3)
(['学位', '辩经'], 3)
(['僧人', '辩经'], 3)
(['学生', '拉萨', '学校'], 3)
(['学生', '教育', '活动', '学校'], 3)
(['学生', '藏族', '学校'], 3)
(['西藏', '藏族', '学校'], 3)
(['学生', '教育', '工作', '学校'], 3)
(['西藏', '拉萨', '贵族'], 3)
(['庄园', '贵族'], 3)
(['生活', '庄园', '贵族'], 3)
(['西藏', '庄园', '贵族'], 3)
(['生活', '西藏', '庄园', '贵族'], 3)
(['教育', '文化', '建设'], 3)
(['教育', '拉萨市', '建设'], 3)
(['教师', '发展', '建设'], 3)
(['教育', '教师', '发展', '建设'], 3)
(['文化', '发展', '建设'], 3)
(['教育', '西藏', '建设'], 3)
(['西藏', '项目', '建设'], 3)
(['自治区', '建设'], 3)
(['就业', '建设'], 3)
(['培训', '建设'], 3)
(['活动', '建设'], 3)
(['文化', '珠穆朗玛'], 3)
(['西藏', '工作', '学院'], 3)
(['发展', '学院'], 3)
(['西藏', '发展', '学院'], 3)
(['就业', '学院'], 3)
(['毕业生', '就业', '学院'], 3)
(['西藏', '建设', '学院'], 3)
(['教育', '学院'], 3)
(['培训', '学院'], 3)
(['大学', '农牧'], 3)
(['学院', '大学', '农牧'], 3)
(['中国', '专家'], 3)
(['工作', '专家'], 3)
(['资格', '注册'], 3)
(['考试', '资格', '注册'], 3)
(['藏族', '雪域'], 3)
(['故事', '奶奶'], 3)
(['拉萨市', '志愿者'], 3)
(['服务', '志愿', '志愿者'], 3)
(['文化', '志愿者'], 3)
(['中国', '油画'], 3)
(['西藏', '题材'], 3)
(['电影', '题材'], 3)
(['油画', '韩玉臣'], 3)
(['西藏', '导演'], 3)
(['历史', '纪录片'], 3)
(['西藏', '历史', '纪录片'], 3)
(['故事', '纪录片'], 3)
(['佛教', '西藏', '僧人'], 3)
(['佛教', '寺院', '僧人'], 3)
(['医院', '僧人'], 3)
(['活动', '僧人'], 3)
(['佛教', '格西拉让巴'], 3)
(['僧人', '佛教', '格西拉让巴'], 3)
(['学位', '佛教', '格西拉让巴'], 3)
(['僧人', '学位', '佛教', '格西拉让巴'], 3)
(['考僧', '格西拉让巴'], 3)
(['僧人', '考僧', '格西拉让巴'], 3)
(['学位', '考僧', '格西拉让巴'], 3)
(['僧人', '学位', '考僧', '格西拉让巴'], 3)
(['传统', '农耕'], 3)
(['西藏', '传统', '农耕'], 3)
(['文化', '农耕'], 3)
(['农耕', '用具'], 3)
(['西藏', '农耕', '用具'], 3)
(['单位', '古籍'], 3)
(['保护', '单位', '古籍'], 3)
(['中心', '古籍'], 3)
(['藏医药', '古籍'], 3)
(['糌粑', '青稞酒'], 3)
(['西藏', '青稞酒'], 3)
(['江孜', '江孜县'], 3)
(['江孜', '印迹'], 3)
(['地区', '造像'], 3)
(['发展', '造像'], 3)
(['佛教', '发展', '造像'], 3)
(['西藏', '罗布林卡'], 3)
(['建筑', '罗布林卡'], 3)
(['西藏', '工作', '藏语'], 3)
(['藏族', '文化', '藏语'], 3)
(['社会', '藏语'], 3)
(['研究', '藏语'], 3)
(['西藏自治区', '藏语'], 3)
(['地区', '藏语'], 3)
(['佛教', '藏语'], 3)
(['藏语', '工作', '术语'], 3)
(['发展', '教育', '地区'], 3)
(['藏族', '中国', '地区'], 3)
(['工作', '民族', '地区'], 3)
(['发展', '民族', '地区'], 3)
(['考试', '地区'], 3)
(['学校', '地区'], 3)
(['文化', '佛教', '地区'], 3)
(['安全', '工作', '食品'], 3)
(['食品', '药品'], 3)
(['唐卡', '生活'], 3)
(['西藏', '学生', '生活'], 3)
(['学校', '生活'], 3)
(['发展', '生活'], 3)
(['中国', '生活'], 3)
(['西藏', '拉萨', '生活'], 3)
(['考生', '考试', '孩子'], 3)
(['生活', '孩子'], 3)
(['教师', '孩子'], 3)
(['唐卡', '孩子'], 3)
(['民族', '青少年'], 3)
(['安全', '青少年'], 3)
(['生活', '青少年'], 3)
(['活动', '教育', '青少年'], 3)
(['发展', '青少年'], 3)
(['地区', '青少年'], 3)
(['中心', '青少年'], 3)
(['进行', '青少年'], 3)
(['经典', '广场'], 3)
(['活动', '经典', '广场'], 3)
(['藏历', '代表'], 3)
(['人民', '代表'], 3)
(['毕业生', '代表'], 3)
(['自治区', '代表'], 3)
(['活动', '代表'], 3)
(['佛教', '代表'], 3)
(['代表', '古突'], 3)
(['藏历', '代表', '古突'], 3)
(['拉萨', '古突'], 3)
(['西藏', '僧尼'], 3)
(['酥油', '塔尔寺'], 3)
(['青海', '塔尔寺'], 3)
(['农牧民', '医疗'], 3)
(['群众', '医疗'], 3)
(['活动', '爱心', '公益'], 3)
(['学生', '公益'], 3)
